id,title,vote_average,vote_count,release_date,revenue,runtime,adult,budget,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_countries,spoken_languages,keywords,cast_3,director
18947,The Boat That Rocked,7.249,1958,2009,36348784,135,False,50000000,en,The Boat That Rocked,"An ensemble comedy, where the romance is between the young people of the 60s, and pop music. It's about a band of DJs that captivate Britain, playing the music that defines a generation and standing up to a government that  wanted control of popular culture via the British Broadcasting Corporation. Loosely based on the events in Britain in the 60's when the Labour government of Harold Wilson, wanted to bring the pirate radio stations under control, enough to see the passage of the Marine Broadcasting Offences Act on 15 August 1967. Also known as ""Pirate Radio"".",17.224,/l7CBRLAXUnHi0kp2krhLtlJvtWI.jpg,On air. Off shore. Out of control.,"['Drama', 'Comedy']",['United Kingdom'],['English'],"['ship', ""rock 'n' roll"", 'great britain', 'radio station', 'north sea', 'pirate radio', 'swinging 60s', 'dj', '1960s', 'teenage protagonist']","['Tom Sturridge', 'Philip Seymour Hoffman', 'Rhys Ifans']",['Richard Curtis']
10024,My Sister's Keeper,7.36,1952,2009,95714875,109,False,30000000,en,My Sister's Keeper,"Sara and Brian live an idyllic life with their young son and daughter. But their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. The parents' desperate decision raises both ethical and moral questions and rips away at the foundation of their relationship. Their actions ultimately set off a court case that threatens to tear the family apart, while revealing surprising truths that challenge everyone's perceptions of love and loyalty and give new meaning to the definition of healing.",20.625,/atRGqnG7pe0hZP97RWDLrT2hRGZ.jpg,"A tale of life, love, and letting go.",['Drama'],['United States of America'],['English'],"['sibling relationship', 'court case', 'parent child relationship', 'in vitro fertilisation', 'medical examiner', 'kidney transplant ']","['Cameron Diaz', 'Alec Baldwin', 'Abigail Breslin']",['Nick Cassavetes']
24803,Julie & Julia,6.693,1945,2009,129540499,123,False,40000000,en,Julie & Julia,"Julia Child and Julie Powell – both of whom wrote memoirs – find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.",15.137,/r1bFBBj3VMek0oEtgm9N51OqVjF.jpg,Based on Two True Stories.,"['Romance', 'Drama']",['United States of America'],"['English', 'French']","['cooking', 'cookbook', 'blog', '9/11', 'woman director', 'french cuisine', 'culinary arts', 'publishing']","['Meryl Streep', 'Amy Adams', 'Stanley Tucci']",['Nora Ephron']
11551,Small Soldiers,6.524,1944,1998,54682547,110,False,40000000,en,Small Soldiers,"When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.",22.75,/2nuUjSzHsoYlRvTPmLo7m7gCQry.jpg,Big Movie.,"['Comedy', 'Adventure', 'Fantasy', 'Science Fiction', 'Action']",['United States of America'],['English'],"['defense industry', 'toy shop', 'technical toy', 'soldier', 'prototype', 'killer toys', 'toy comes to life']","['Gregory Smith', 'Kirsten Dunst', 'Denis Leary']",['Joe Dante']
38810,Dogtooth,7.099,1943,2009,110197,98,False,275576,el,Κυνόδοντας,"Three teenagers are confined to an isolated country estate that could very well be on another planet. The trio spend their days listening to endless homemade tapes that teach them a whole new vocabulary. Any word that comes from beyond their family abode is instantly assigned a new meaning. Hence 'the sea' refers to a large armchair and 'zombies' are little yellow flowers. Having invented a brother whom they claim to have ostracized for his disobedience, the uber-controlling parents terrorize their offspring into submission.",22.973,/7nLuUGlH12cegPfR84QX4xIIH9k.jpg,The cat is the most feared animal there is!,['Drama'],['Greece'],['Greek'],"['hostage', 'paranoia', 'dysfunctional family', 'incest', 'mental illness', 'tooth', 'sexual awakening', 'fantasy world', 'isolated house', 'home education', 'nordic']","['Hristos Passalis', 'Angeliki Papoulia', 'Mary Tsoni']",['Yorgos Lanthimos']
8913,Pet Sematary,6.601,1939,1989,57469467,103,False,11500000,en,Pet Sematary,"Dr. Louis Creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. At first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable.",27.325,/8ZtH1V4rhrtP53ezlEWrCaMALXF.jpg,Sometimes dead is better.,"['Horror', 'Drama']",['United States of America'],['English'],"['based on novel or book', 'funeral', 'parent child relationship', 'coffin', 'pet', 'villain', 'head injury', 'resurrection', 'woods', 'grief', 'zombie', 'new neighbor', 'pet cemetery', 'dead cat', 'death of patient', 'loss of pet', 'dead lover', 'ghost', 'grave robbing', 'indian burial ground', 'woman director', 'pets', 'supernatural horror']","['Dale Midkiff', 'Fred Gwynne', 'Denise Crosby']",['Mary Lambert']
795,City of Angels,6.761,1939,1998,198685114,114,False,55000000,en,City of Angels,"When guardian angel Seth - who invisibly watches over the citizens of Los Angeles - becomes captivated by Maggie, a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.",21.841,/iuzxpUjHsbQJXV3kB9ZAdCimM60.jpg,She didn't believe in angels until she fell in love with one.,"['Romance', 'Drama', 'Fantasy']","['Germany', 'United States of America']","['English', 'Polish', 'Mandarin']","['suicide', 'operation', 'life and death', 'afterlife', 'angel', 'faith', 'heaven', 'remake', 'los angeles', 'california', 'interspecies romance']","['Nicolas Cage', 'Meg Ryan', 'Andre Braugher']",['Brad Silberling']
837,Videodrome,7.296,1939,1983,2120439,88,False,5952000,en,Videodrome,"As the president of a trashy TV channel, Max Renn is desperate for new programming to attract viewers. When he happens upon ""Videodrome,"" a TV show dedicated to gratuitous torture and punishment, Max sees a potential hit and broadcasts the show on his channel. However, after his girlfriend auditions for the show and never returns, Max investigates the truth behind Videodrome and discovers that the graphic violence may not be as fake as he thought.",18.446,/qqqkiZSU9EBGZ1KiDmfn07S7qvv.jpg,First it controls your mind. Then it destroys your body.,"['Horror', 'Mystery', 'Science Fiction']",['Canada'],['English'],"['suicide', 'virtual reality', 'radio presenter', 'black market', 'insanity', 'paranoia', 'dystopia', 'toronto', 'canada', 'hallucination', 'surrealism', 'sadomasochism', 'cyberpunk', 'brainwashing', 'pittsburgh', 'pennsylvania', 'snuff film', 'pirate broadcast', 'depressed', 'ridiculous']","['James Woods', 'Sonja Smits', 'Deborah Harry']",['David Cronenberg']
85446,Step Up Revolution,6.919,1937,2012,140470746,99,False,33000000,en,Step Up Revolution,"Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's development plans.",27.484,/ab9T58BlOPauWd9tMnK0HhwYY7u.jpg,One Step Can Change Your World,"['Music', 'Drama', 'Romance']",['United States of America'],['English'],"['flash mob', 'dance instructor', 'real estate development', 'dance company']","['Kathryn McCormick', 'Ryan Guzman', 'Stephen Boss']",['Scott Speer']
409,The English Patient,7.178,1934,1996,231976425,162,False,27000000,en,The English Patient,"In the 1930s, Count Almásy is a Hungarian map maker employed by the Royal Geographical Society to chart the vast expanses of the Sahara Desert along with several other prominent explorers. As World War II unfolds, Almásy enters into a world of love, betrayal, and politics.",22.154,/8eHHqMg8qEYtVw8LQLygsHXSR2q.jpg,"In love, there are no boundaries.","['Drama', 'Romance', 'War']","['United Kingdom', 'United States of America']","['German', 'Italian', 'Arabic', 'English']","['egypt', 'secret love', 'amnesia', 'airplane', 'cairo', 'identity', 'intelligence', 'traitor', 'burn', 'world war ii', 'landmine', 'expedition', 'cave', 'sandstorm', 'cave painting', 'prisoner of war', 'map', 'mine clearer', 'hearing', 'desert scientist', 'desert']","['Ralph Fiennes', 'Juliette Binoche', 'Willem Dafoe']",['Anthony Minghella']
688,The Bridges of Madison County,7.687,1933,1995,182016617,135,False,24000000,en,The Bridges of Madison County,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,21.869,/8TfLAfIh5Qxp2J4ZjOafHYhWtDb.jpg,The path of Francesca Johnson's future seems destined due to an unexpected fork in the road...,"['Drama', 'Romance']",['United States of America'],['English'],"['adultery', 'secret love', 'husband wife relationship', 'based on novel or book', ""love of one's life"", 'unsociability', 'marriage crisis', 'photographer', 'love at first sight', 'photography', 'peasant', 'mother role', 'iowa', 'bridge', 'housewife', 'love letter']","['Meryl Streep', 'Clint Eastwood', 'Annie Corley']",['Clint Eastwood']
1900,Traffic,7.052,1928,2000,207515725,147,False,48000000,en,Traffic,"An exploration of the United States of America's war on drugs from multiple perspectives. For the new head of the Office of National Drug Control Policy, the war becomes personal when he discovers his well-educated daughter is abusing cocaine within their comfortable suburban home. In Mexico, a flawed, but noble policeman agrees to testify against a powerful general in league with a cartel, and in San Diego, a drug kingpin's sheltered trophy wife must learn her husband's ruthless business after he is arrested, endangering her luxurious lifestyle.",23.801,/jbccmnqE4oAPI67bApgt2JiRPz8.jpg,No one gets away clean,"['Thriller', 'Drama', 'Crime']","['Germany', 'United States of America']","['Spanish', 'English']","['drug dealer', 'daughter', 'mother', 'drug abuse', 'drug smuggling', 'smuggling (contraband)', 'war on drugs', 'drug trafficking', 'addicted', 'police operation', 'father', 'usa–mexico border', 'addiction', 'drug lord', 'marriage dispute']","['Michael Douglas', 'Benicio del Toro', 'Jacob Vargas']",['Steven Soderbergh']
10147,Bad Santa,6.514,1917,2003,76490720,92,False,23000000,en,Bad Santa,A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,20.286,/rfClLIyeHqpMofmrPY8DaLe4z9x.jpg,He doesn't care if you're naughty or nice.,"['Drama', 'Comedy', 'Crime']",['United States of America'],['English'],"['elves', 'holiday', 'department store', 'christmas party', 'safe', 'drink', 'little people', 'christmas']","['Billy Bob Thornton', 'Tony Cox', 'Brett Kelly']",['Terry Zwigoff']
1523,The Last King of Scotland,7.421,1909,2006,48618191,123,False,6000000,en,The Last King of Scotland,"Young Scottish doctor, Nicholas Garrigan decides it's time for an adventure after he finishes his formal education, so he decides to try his luck in Uganda, and arrives during the downfall of President Obote. General Idi Amin comes to power and asks Garrigan to become his personal doctor.",21.413,/mTtgpH6UnHUtD8moRJUzfGLOZTj.jpg,Charming. Magnetic. Murderous.,['Drama'],"['United States of America', 'United Kingdom']","['English', 'French', 'German', 'Swahili']","['diplomat', 'luxury', 'naivety', 'based on novel or book', 'general', 'kidnapping', 'dictator', 'africa', 'mass murder', '1970s', 'charisma', 'polygamy', 'uganda', 'dictatorship', 'historical fiction', 'doctor', 'idi amin', 'scottish', 'kampala']","['Forest Whitaker', 'James McAvoy', 'Simon McBurney']",['Kevin Macdonald']
18126,Hannah Montana: The Movie,6.603,1907,2009,155545279,102,False,35000000,en,Hannah Montana: The Movie,"When Miley Stewart (aka pop-star Hannah Montana) gets too caught up in the superstar celebrity lifestyle, her dad decides it's time for a total change of scenery. But sweet niblets! Miley must trade in all the glitz and glamour of Hollywood for some ol' blue jeans on the family farm in Tennessee, and question if she can be both Miley Stewart and Hannah Montana.",18.833,/8pwbnmvshHj2yYPYlyJ8K8Yzecy.jpg,"She has the best of both worlds... Now, she has to choose just one.","['Comedy', 'Drama', 'Family', 'Music', 'Romance']",['United States of America'],['English'],"['double life', 'countryside', 'pop star', 'musical', 'celebrity', 'tennessee', 'singer', 'teen movie', 'teenage girl', 'hometown']","['Miley Cyrus', 'Billy Ray Cyrus', 'Emily Osment']",['Peter Chelsom']
1360,Frida,7.426,1904,2002,56298474,123,False,12000000,en,Frida,"A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.",13.848,/a4hgR6aKoohB6MHni171jbi9BkU.jpg,Prepare to be seduced.,"['Drama', 'Romance']","['Canada', 'Mexico', 'United States of America']","['French', 'English', 'Russian']","['mexico', ""love of one's life"", 'bisexuality', 'painter', 'surrealism', 'biography', 'disabled', 'lgbt', 'female artist', 'woman director', 'female painter', 'frida kahlo']","['Salma Hayek', 'Alfred Molina', 'Mía Maestro']",['Julie Taymor']
9913,The Skeleton Key,6.603,1904,2005,93983911,104,False,43000000,en,The Skeleton Key,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,17.24,/sH7mDPlWwFTqVUg6yKRvToCMH3B.jpg,Fearing Is Believing,"['Drama', 'Horror', 'Mystery', 'Thriller']","['Germany', 'United States of America']",['English'],"['dream', 'nurse', 'fight', 'kidnapping', 'key', 'new orleans', 'louisiana', 'plantation', 'lawyer', 'attic', 'occult', 'vinyl record', 'locked door', 'creole', 'southern gothic', 'hoodoo', 'paralytic husband']","['Kate Hudson', 'Gena Rowlands', 'Peter Sarsgaard']",['Iain Softley']
8292,Four Brothers,6.755,1900,2005,92374674,109,False,45000000,en,Four Brothers,Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.,29.607,/8cO39cnWSZQi2ncPG5TxL3YRzKc.jpg,They came home to bury mom... and her killer,"['Action', 'Crime']",['United States of America'],"['Spanish', 'English']","['robbery', 'sibling relationship', 'arbitrary law', 'adoptive mother', 'revenge', 'murder', 'detroit', 'michigan', 'duringcreditsstinger', 'interracial adoption']","['Mark Wahlberg', 'Tyrese Gibson', 'André Benjamin']",['John Singleton']
25195,Leap Year,6.889,1897,2010,32686500,100,False,19000000,en,Leap Year,"When yet another anniversary passes without a marriage proposal from her boyfriend, Anna decides to take action. Aware of a Celtic tradition that allows women to pop the question on Feb. 29, she plans to follow her lover to Dublin and ask him to marry her. Fate has other plans, however, and Anna winds up on the other side of the Emerald Isle with handsome, but surly, Declan -- an Irishman who may just lead Anna down the road to true love.",25.837,/i86hMi5iEF3WnYLCaGHdT5FPdYg.jpg,Anna planned to propose to her boyfriend on February 29th. This is not her boyfriend.,"['Romance', 'Comedy']","['Ireland', 'United States of America']",['English'],"['wales', 'taxi', 'marriage proposal', 'airplane', 'road trip', 'wedding ring', 'wedding', 'proposal', 'cardiologist', 'ireland', 'cliffs', 'opposites attract', 'odd couple']","['Amy Adams', 'Matthew Goode', 'Adam Scott']",['Anand Tucker']
4032,My Girl,7.372,1897,1991,59490000,103,False,17000000,en,My Girl,"Vada Sultenfuss is obsessed with death. Her mother is dead, and her father runs a funeral parlor. She is also in love with her English teacher, and joins a poetry class over the summer just to impress him. Thomas J., her best friend, is ""allergic to everything"", and sticks with Vada despite her hangups. When Vada's father hires Shelly, and begins to fall for her, things take a turn to the worse...",27.279,/qyJJNHteA7BUwQSey05t7qP4vRV.jpg,"When your Dad's an undertaker, your Mom's in heaven, and your Grandma's got a screw loose...it's good to have a friend who understands you. Even if he is a boy.","['Comedy', 'Drama']",['United States of America'],['English'],"['friendship', '1970s', 'beehive', 'remarriage', 'neighbor', 'death', 'writing class', 'makeup artist', 'camper', 'cosmetologist', 'death in childbirth', 'tuba', 'funeral parlor', 'childhood crush', 'father daughter relationship']","['Anna Chlumsky', 'Macaulay Culkin', 'Dan Aykroyd']",['Howard Zieff']
12573,A Serious Man,6.761,1893,2009,31430334,106,False,7000000,en,A Serious Man,"It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.",11.582,/5gGxDS8WmrebPlMHexVS8EVehiP.jpg,…seriously!,"['Comedy', 'Drama']","['United States of America', 'United Kingdom', 'France']","['English', 'Hebrew', 'Yiddish', 'Italian']","['midlife crisis', 'professor', 'minnesota', 'dark comedy', 'rabbi', 'bar mitzvah', 'marijuana', 'morality', 'jewish american', 'bribery', 'school bus', 'bribe', 'aftercreditsstinger', 'jewish family', 'physics professor', '1960s', 'ethics', 'transistor radio', 'dreams', 'nightmares', 'flirty neighbor']","['Michael Stuhlbarg', 'Richard Kind', 'Fred Melamed']","['Joel Coen', 'Ethan Coen']"
12184,The Other Boleyn Girl,6.7,1892,2008,78269970,115,False,35000000,en,The Other Boleyn Girl,"A sumptuous and sensual tale of intrigue, romance and betrayal set against the backdrop of a defining moment in European history: two beautiful sisters, Anne and Mary Boleyn, driven by their family's blind ambition, compete for the love of the handsome and passionate King Henry VIII.",20.492,/9zD3hXV24zJzYvSuakXZU8yMEY4.jpg,Two sisters divided for the love of a king.,"['Drama', 'Romance', 'History']","['United Kingdom', 'United States of America']",['English'],"['sibling relationship', 'based on novel or book', 'england', 'kingdom', 'politics', 'queen', 'royalty', 'religion', 'mistress', 'historical fiction', 'king', 'period drama', 'royal court', 'anne boleyn', 'henry viii', 'palace intrigue', '16th century', 'aristocrats']","['Natalie Portman', 'Scarlett Johansson', 'Eric Bana']",['Justin Chadwick']
88005,Seeking a Friend for the End of the World,6.555,1884,2012,9636289,101,False,10000000,en,Seeking a Friend for the End of the World,"As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.",16.459,/rBbCwFLyt7Q25yaw2bEOQh7RMG1.jpg,Nice knowing you.,"['Comedy', 'Drama', 'Romance', 'Adventure']",['United States of America'],['English'],"['asteroid', 'road trip', 'end of the world', 'woman director']","['Steve Carell', 'Keira Knightley', 'Connie Britton']",['Lorene Scafaria']
64685,Extremely Loud & Incredibly Close,6.971,1882,2011,55247881,129,False,40000000,en,Extremely Loud & Incredibly Close,"A year after his father's death, Oskar, a troubled young boy, discovers a mysterious key he believes was left for him by his father and embarks on a scavenger hunt to find the matching lock.",18.28,/6pszViNvKr1r31pP7gJNYDHEx5P.jpg,"This is not a story about September 11th, it's a story about every day after.",['Drama'],['United States of America'],['English'],"['new york city', 'based on novel or book', 'key', 'autism', 'death of father', 'scavenger hunt', 'young boy', 'tambourine', 'lock', '9/11', 'grieving', ""asperger's syndrome"", 'post 9/11', 'child protagonist']","['Thomas Horn', 'Tom Hanks', 'Sandra Bullock']",['Stephen Daldry']
203,Mean Streets,7.093,1879,1973,3000000,111,False,500000,en,Mean Streets,"A small-time hood must choose from among love, friendship and the chance to rise within the mob.",14.22,/9msfwOeGc9uL1iRRTBdEf15XonC.jpg,You don't make up for your sins in church. You do it in the streets...,"['Drama', 'Crime']",['United States of America'],"['English', 'Italian']","['secret love', 'gangster', 'protection money', 'epilepsy', 'redemption', 'money', 'little italy', 'manhattan', 'new york city']","['Harvey Keitel', 'Robert De Niro', 'David Proval']",['Martin Scorsese']
6415,Three Kings,6.652,1877,1999,108000000,114,False,75000000,en,Three Kings,"A group of American soldiers stationed in Iraq at the end of the Gulf War find a map they believe will take them to a huge cache of stolen Kuwaiti gold hidden near their base, and they embark on a secret mission that's destined to change everything.",15.877,/fClJQW8xn8wHOFqoA4jUn0PZh1f.jpg,It's good to be king.,"['Action', 'Comedy', 'War']",['United States of America'],"['English', 'Arabic']","['rescue', 'gold', 'gulf war', 'three kings', 'iraq', 'treasure map', 'kuwait', 'interracial relationship', 'soldier', 'u.s. soldier', 'gold theft', 'persian gulf', 'emergency surgery', 'mine field']","['George Clooney', 'Mark Wahlberg', 'Ice Cube']",['David O. Russell']
11282,Harold & Kumar Go to White Castle,6.522,1876,2004,23936908,88,False,9000000,en,Harold & Kumar Go to White Castle,"Nerdy accountant Harold and his irrepressible friend, Kumar, get stoned watching television and find themselves utterly bewitched by a commercial for White Castle. Convinced there must be one nearby, the two set out on a late-night odyssey that takes them deep into New Jersey. Somehow, the boys manage to run afoul of rednecks, cops and even a car-stealing Neil Patrick Harris before getting anywhere near their beloved sliders.",17.191,/5vO7R4xYlDipTp8gzfRbWegO8eb.jpg,Fast food. High times.,"['Comedy', 'Adventure']",['United States of America'],"['English', 'Hindi']","['sibling relationship', 'new jersey', 'amsterdam', 'netherlands', 'road trip', 'cannabis', 'pot smoking', 'marijuana', 'police chase', 'east asian lead', 'buddy', 'stoner', 'fast food', 'one night', 'buddy comedy', 'munchies', 'crop circle', 'rich parents', 'car siren', 'blood spurting']","['John Cho', 'Kal Penn', 'Paula Garcés']",['Danny Leiner']
11969,Tombstone,7.603,1876,1993,56505065,130,False,25000000,en,Tombstone,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",36.396,/f6Lb4bpUW2AJW42Hpnix2533RKU.jpg,Justice is coming,"['Western', 'Action']",['United States of America'],"['English', 'Latin']","['right and justice', 'saloon', 'arizona', 'retirement', 'historical figure', 'wyatt earp', 'doc holliday', 'gambler', 'tuberculosis', 'gunfighter', 'tombstone arizona', '19th century', 'ok corral']","['Kurt Russell', 'Val Kilmer', 'Sam Elliott']",['George P. Cosmatos']
14411,Sinbad: Legend of the Seven Seas,6.932,1874,2003,80767884,90,False,60000000,en,Sinbad: Legend of the Seven Seas,"The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.",57.842,/mtkPe9AMiXloYPCsldSbxKuXXWJ.jpg,From the Studio that Brought you Shrek,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy', 'Action']",['United States of America'],['English'],"['prince', 'water monster', 'goddess', 'sailor', 'arabian nights', '8th century']","['Brad Pitt', 'Catherine Zeta-Jones', 'Michelle Pfeiffer']","['Tim Johnson', 'Patrick Gilmore']"
1535,Spy Game,6.921,1873,2001,143049560,126,False,115000000,en,Spy Game,"On the day of his retirement, a veteran CIA agent learns that his former protégé has been arrested in China, is sentenced to die the next morning in Beijing, and that the CIA is considering letting that happen to avoid an international scandal.",17.954,/6y8M1rxjKofQCRKKe6xeV91K2Fc.jpg,It's not how you play the game. It's how the game plays you.,"['Action', 'Crime', 'Thriller']","['France', 'Germany', 'Hong Kong', 'Japan', 'United States of America']","['Cantonese', 'English', 'German', 'Arabic', 'French']","['vietnam war', 'palestinian-israeli conflict', 'cia', 'china', 'espionage', 'spy', 'cold war', 'flashback', 'terrorism']","['Robert Redford', 'Brad Pitt', 'Catherine McCormack']",['Tony Scott']
9631,The Negotiator,7.1,1868,1998,44547681,140,False,50000000,en,The Negotiator,"The police try to arrest expert hostage negotiator Danny Roman, who insists he's being framed for his partner's murder in what he believes is an elaborate conspiracy. Thinking there's evidence in the Internal Affairs offices that might clear him, he takes everyone in the office hostage and demands that another well-known negotiator be brought in to handle the situation and secretly investigate the conspiracy.",18.029,/moiaZupHkPNd4ryCRqaocjKPeId.jpg,He frees hostages for a living. Now he's taking hostages to survive.,"['Action', 'Crime', 'Drama', 'Thriller']","['Germany', 'United States of America']",['English'],"['chicago', 'illinois', 'corruption', 'police', 'hostage', 'innocence', 'pension', 'hostage-taking', 'murder', 'conspiracy', 'bullet wound', 'urban setting', 'negotiator']","['Samuel L. Jackson', 'Kevin Spacey', 'David Morse']",['F. Gary Gray']
820,JFK,7.603,1866,1991,205405498,189,False,40000000,en,JFK,Follows the investigation into the assassination of President John F. Kennedy led by New Orleans district attorney Jim Garrison.,22.918,/r0VWVTYlqdRCK5ZoOdNnHdqM2gt.jpg,The story that won't go away.,"['Drama', 'Thriller', 'History']","['France', 'United States of America']","['English', 'Spanish']","['vietnam war', 'cia', 'assassination', 'usa president', 'government', 'politics', 'homophobia', 'texas', 'new orleans', 'louisiana', 'investigation', 'john f. kennedy', 'historical figure', 'president', 'conspiracy', 'district attorney', 'death', 'john f. kennedy assassination', 'assassination of president', 'usa history', '1960s', 'courtroom drama', 'legal thriller', 'jacqueline kennedy']","['Kevin Costner', 'Tommy Lee Jones', 'Gary Oldman']",['Oliver Stone']
4836,Layer Cake,6.926,1863,2004,11850214,105,False,6500000,en,Layer Cake,"When a seemingly straight-forward drug deal goes awry, XXXX has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin...",24.943,/rDOxXteqxALBaSa3V3zTjGJuyWB.jpg,No tagline,"['Drama', 'Thriller', 'Crime']",['United Kingdom'],"['English', 'Romanian']","['london', 'england', 'based on novel or book', 'drug smuggling', 'hitman', 'kidnapping', 'gangster', 'drug trafficking', 'ecstasy', 'cocaine', 'drug mule', 'mission of murder', 'murder', 'cafe', 'rooftop', 'neo-noir', 'crack head']","['Daniel Craig', 'Tom Hardy', 'Colm Meaney']",['Matthew Vaughn']
41402,Let Me In,6.776,1860,2010,24145613,116,False,20000000,en,Let Me In,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In” which was an adaptation of a book.,23.453,/3b5gD5vNmf7Vafj2MN8uMA8r0qu.jpg,Innocence dies. Abby doesn't.,"['Drama', 'Horror', 'Mystery']","['United Kingdom', 'United States of America']",['English'],"['vampire', 'bully', 'child vampire', 'remake', 'young boy', 'biting', 'dead boy', '1980s']","['Kodi Smit-McPhee', 'Chloë Grace Moretz', 'Richard Jenkins']",['Matt Reeves']
29917,Exam,6.714,1860,2009,394717,101,False,600000,en,Exam,The final candidates for a highly desirable corporate job are locked together in an exam room and given a test so simple and confusing that tension begins to unravel.,12.914,/i1J2zBCyOQJKsQipqJ0qXERC1Ma.jpg,How far would you go to win the ultimate job?,"['Thriller', 'Mystery']",['United Kingdom'],"['Cantonese', 'English', 'French']","['gun', 'room', 'guard', 'suspicion', 'pill', 'psychologist', 'disease', 'interrogation', 'candidate', 'narcissist', 'corporation', 'pandemic', 'rules']","['Luke Mably', 'Adar Beck', 'Chris Carey']",['Stuart Hazeldine']
8461,Funny Games,6.566,1860,2008,7938872,111,False,15000000,en,Funny Games,"When Ann, husband George, and son Georgie arrive at their holiday home they are visited by a pair of polite and seemingly pleasant young men. Armed with deceptively sweet smiles and some golf clubs, they proceed to terrorize and torture the tight-knit clan, giving them until the next day to survive.",22.832,/vq7XV1KT6ix94GDgMfufZ0Qzamd.jpg,"You must admit, you brought this on yourself.","['Drama', 'Thriller', 'Horror']","['Austria', 'France', 'Germany', 'Italy', 'United Kingdom', 'United States of America']",['English'],"['sibling relationship', 'hostage', 'psychopath', 'boat', 'vacation', 'remake', 'murder', 'neighbor', 'serial killer', 'torture', 'dog', 'family', 'golf club', 'savagery', 'lake house']","['Naomi Watts', 'Tim Roth', 'Michael Pitt']",['Michael Haneke']
826,The Bridge on the River Kwai,7.83,1858,1957,44908000,161,False,3000000,en,The Bridge on the River Kwai,"The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson , the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.",18.514,/7paXMt2e3Tr5dLmEZOGgFEn2Vo7.jpg,It spans a whole new world of entertainment!,"['Drama', 'History', 'War']","['United Kingdom', 'United States of America']","['Japanese', 'Thai', 'English']","['japan', 'based on novel or book', 'resistance', 'river', 'world war ii', 'prisoner of war', 'thailand', 'bridge', 'burma', 'pacific war', 'bridge blowup']","['William Holden', 'Alec Guinness', 'Jack Hawkins']",['David Lean']
1251,Letters from Iwo Jima,7.457,1858,2006,68673228,141,False,19000000,en,Letters from Iwo Jima,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",20.303,/kZokxQtzMPURvijWYFuvh1fAvnv.jpg,The battle of Iwo Jima seen through the eyes of the Japanese soldiers.,"['Action', 'Drama', 'War']","['Japan', 'United States of America']","['English', 'Japanese']","['dying and death', 'world war ii', 'cave', 'pacific war', 'iwo jima', 'pacific theater', 'anti war', 'japanese army', 'imperial japan', '1940s']","['Ken Watanabe', 'Kazunari Ninomiya', 'Tsuyoshi Ihara']",['Clint Eastwood']
